N,Z,element,be_per_a,beta_decay_energy,atomic_mass,s2n,s2p,qa,q2b,qep,qbn,s1n,s1p,q4b,qda,qpa,qna
142,85,At,7.613,4.597,227.04024,9.054,,2.922,7.801,,0.665,5.202,7.354,11.634,13.664,12.437,6.299
141,86,Rn,7.630050000000001,3.203388,227.035304396,9.79094,16.223,3.382,5.70812,-11.952,-2.70602,3.93268,9.017,7.08101,13.202,10.038870000000001,8.622
140,87,Fr,7.640715,2.504734,227.031865417,10.2808,15.290000000000001,3.82952,3.8328699999999998,-12.221,-2.0566999999999998,5.90941,6.35372,2.85125,13.859110000000001,12.1014,7.61783
139,88,Ra,7.648303,1.328132,227.029176474,10.95803,13.934370000000001,4.363060000000001,1.3728900000000002,-8.858450000000001,-5.20287,4.5614300000000005,7.6318,-1.86775,14.06791,10.29315,10.37902
138,89,Ac,7.650707000000001,0.044757,227.027750666,11.9304,12.548969999999999,5.04227,-0.98162,-8.95993,-5.41937,6.531,5.107220000000001,-6.7125,14.56728,11.88772,9.747370000000002
137,90,Th,7.647457999999999,-1.026375,227.027702618,12.64794,10.76623,6.1466,-3.24064,-5.15197,-8.29977,5.46413,5.79341,-10.965,14.87828,10.43474,12.625309999999999
136,91,Pa,7.63949,-2.214264,227.028804477,13.65216,9.38409,6.5804,-5.73088,-4.76704,-8.56899,7.2734,3.65541,,15.23188,11.70152,12.243459999999999
135,92,U,7.626289,-3.516618,227.031181587,14.47709,7.84261,7.23472,-7.724,-1.44114,-11.803,6.35472,4.27678,,15.415540000000002,10.04724,14.698129999999999
134,93,Np,7.6073509999999995,-4.208,227.034956832,15.16826,6.356590000000001,7.81649,,-0.76017,,8.286,2.0557600000000003,,15.892959999999999,11.70388,14.346200000000001
133,94,Pu,7.585,,227.039474,,5.188,8.508000000000001,,2.152,,,3.2960000000000003,,15.893,9.758000000000001,16.694
143,85,At,7.597,6.441,228.04475,9.073,,2.4290000000000003,8.3,,0.727,3.87,7.885,12.790000000000001,14.847,12.018,
142,86,Rn,7.621645000000001,1.859244,228.037835418,9.646360000000001,16.883,2.908,6.3032,-14.326,-2.5103000000000004,5.71369,9.529,8.47248,11.34,9.713000000000001,6.359
141,87,Fr,7.626368,4.4439530000000005,228.035839437,10.278950000000002,15.808,3.24829,4.48949,-11.388,-1.86481,4.36954,6.79058,4.46063,15.34783,11.714129999999999,8.636000000000001
140,88,Ra,7.642428,0.04554,228.031068657,10.870190000000001,14.384870000000001,4.07025,2.16928,-11.23454,-4.980630000000001,6.30876,8.03115,-0.28196,12.13053,9.983709999999999,8.052529999999999
139,89,Ac,7.639196,2.123743,228.031019767,11.557170000000001,13.20375,4.7212,-0.02886,-8.07669,-4.98141,5.0261700000000005,5.57195,-4.700970000000001,15.93771,11.76567,10.72052
138,90,Th,7.64508,-2.152602,228.028739835,12.569280000000001,11.47478,5.52015,-2.45124,-7.6956999999999995,-8.13153,7.10516,6.36757,-9.31639,13.17253,9.99769,10.424280000000001
137,91,Pa,7.632207,-0.29864,228.031050748,13.25232,9.96362,6.26454,-4.67211,-4.2149600000000005,-8.193190000000001,5.97893,4.17021,,16.43676,11.47751,12.93264
136,92,U,7.627466,-4.373468,228.031371351,14.24928,8.55335,6.80358,-6.86514,-3.87157,-11.41117,7.894550000000001,4.897939999999999,,13.89976,9.74556,12.5585
135,93,Np,7.604853,-2.491677,228.036066462,15.324,7.01552,7.3085,,-0.52447,-11.245000000000001,7.0377,2.73874,,16.97763,11.07983,14.901370000000002
134,94,Pu,7.590493,,228.038741387,,5.819439999999999,7.9402,,-0.24706,,8.754,3.76368,,14.021,9.363719999999999,14.353850000000001
144,85,At,7.585,5.461,229.04812,8.802,,,9.155,,1.5090000000000001,4.932,,14.134,13.254,12.139000000000001,
143,86,Rn,7.605622,3.694138,229.042257276,9.66607,17.496,2.407,6.80044,,-2.09314,3.9523800000000002,9.611,9.77682,12.59,9.612,7.46
142,87,Fr,7.618337,3.106298,229.038291455,10.15682,16.393,2.849,4.97833,-13.305,-1.34332,5.78728,6.8641700000000005,5.771350000000001,13.49323,11.785120000000001,6.7
141,88,Ra,7.6284849999999995,1.87203,229.034956707,10.758379999999999,14.90181,3.60291,2.9763800000000002,-9.970469999999999,-4.40408,4.44962,8.111229999999999,1.35141,13.59032,9.905479999999999,9.461170000000001
140,89,Ac,7.6332439999999995,1.10435,229.032947,11.302280000000001,13.570450000000001,4.4444099999999995,0.79303,-9.98326,-4.15237,6.27611,5.53931,-3.08974,14.223030000000001,11.88616,8.815790000000002
139,90,Th,7.63465,-0.311325,229.031761431,12.361870000000001,12.17007,5.167560000000001,-1.62497,-6.64366,-7.40932,5.2567200000000005,6.59812,-7.81001,14.44681,10.14037,11.56416
138,91,Pa,7.629874,-1.313646,229.032095652,13.076920000000001,10.530610000000001,5.83465,-3.8827700000000003,-6.28679,-7.3966400000000005,7.098,4.16305,-12.253110000000001,14.80289,11.56333,11.23405
137,92,U,7.620721,-2.5691219999999997,229.033505909,13.977540000000001,9.17221,6.475510000000001,-6.18504,-2.8494,-10.45646,6.08299,5.002,,15.090160000000001,10.04133,13.65932
136,93,Np,7.606086,-3.615915,229.036263974,14.925040000000001,7.62946,7.01403,-8.37034,-2.4328800000000004,-10.379010000000001,7.88734,2.73152,,15.445020000000001,11.314860000000001,13.3928
135,94,Pu,7.58688,-4.75443,229.040145819,15.517,6.227810000000001,7.59075,,0.88439,,6.7631000000000006,3.4890700000000003,,15.54432,9.483,15.713120000000002
134,95,Am,7.562702000000001,,229.045249909,,4.99,8.1374,,1.2653599999999998,,,1.2263199999999999,,16.091,,15.019
144,86,Rn,7.596,2.561,230.04514,9.338000000000001,,2.074,7.531000000000001,,-1.692,5.386,10.065,11.185,11.074,9.428,5.414
143,87,Fr,7.603704,4.970462,230.042390791,10.040090000000001,16.776,2.448,5.64839,-12.626,-1.14651,4.25281,7.1646,7.31316,14.95411,11.46499,7.65
142,88,Ra,7.621914,0.677924,230.03705478,10.566600000000001,15.305100000000001,3.3442,3.6537100000000002,-12.13506,-4.24494,6.11697,8.44093,2.9013000000000004,11.842889999999999,9.69792,7.27687
141,89,Ac,7.62146,2.9757890000000002,230.036327,11.19898,14.123780000000002,3.89293,1.66478,-9.11885,-3.81852,4.92287,6.01255,-1.3979100000000002,15.608920000000001,11.52473,9.802340000000001
140,90,Th,7.630996000000001,-1.311014,230.033132358,12.05103,12.65562,4.769850000000001,-0.75241,-8.98834,-7.105630000000001,6.79431,7.11631,-6.0718000000000005,12.67867,9.87707,9.331280000000001
139,91,Pa,7.621895,0.558605,230.034539789,12.892610000000001,11.299059999999999,5.439430000000001,-3.06268,-5.8053,-7.1082600000000005,5.79462,4.70095,-10.758000000000001,16.11343,11.23284,11.97043
138,92,U,7.620921999999999,-3.62129,230.033940102,13.749860000000002,9.73392,5.99245,-5.31939,-5.25955,-10.23599,7.66687,5.57088,,13.40222,9.647860000000001,11.45658
137,93,Np,7.601776,-1.698101,230.037827716,14.502040000000001,8.26524,6.7781,-7.696,-1.94959,-10.230620000000002,6.6147,3.26323,,16.72487,11.054879999999999,14.0515
136,94,Pu,7.590991,-5.998,230.039650703,15.295610000000002,6.86577,7.18061,,-1.5651300000000001,-13.286940000000001,8.53252,4.13425,,14.0495,9.23637,13.53533
135,95,Am,7.562,,230.046089,,5.242,7.73,,1.863,,7.289000000000001,1.7530000000000001,,17.555,11.026,16.016000000000002
145,86,Rn,7.579,4.373,231.04987,9.051,,1.748,8.237,,-1.104,3.665,,12.638,12.341000000000001,9.633000000000001,
144,87,Fr,7.5945,3.864089,231.045175357,9.73032,17.321,2.172,6.31773,,-0.50705,5.4775100000000005,7.256,8.65617,13.42898,11.70116,6.043
143,88,Ra,7.6078410000000005,2.453636,231.041027086,10.48811,15.72386,2.9057399999999998,4.40059,-11.120000000000001,-3.69321,4.3711400000000005,8.55925,4.41047,13.259030000000001,9.69632,8.61942
142,89,Ac,7.615076,1.946959,231.038393,11.06972,14.483350000000002,3.65549,2.33845,-11.01289,-3.17106,6.146850000000001,6.04243,0.13834000000000002,13.91169,11.686639999999999,8.02503
141,90,Th,7.620118000000001,0.39148700000000003,231.036302853,11.91233,13.324010000000001,4.21326,0.009880000000000002,-7.98939,-6.42903,5.1180200000000005,7.31146,-4.49311,13.83676,9.785219999999999,10.522020000000001
140,91,Pa,7.618426,-0.381611,231.035882575,12.61514,11.84347,5.14991,-2.20011,-7.70295,-6.26191,6.82052,4.72716,-8.986,14.549629999999999,11.51747,10.17608
139,92,U,7.6133869999999995,-1.8184980000000002,231.036292252,13.54717,10.35751,5.57628,-4.50299,-4.34555,-9.50159,5.8803,5.656560000000001,-13.464,14.61991,9.74648,12.68143
138,93,Np,7.6021279999999996,-2.684492,231.03824449,14.297799999999999,8.850340000000001,6.368399999999999,-6.785,-3.83806,-9.381200000000002,7.6831000000000005,3.2794600000000003,,15.124770000000002,11.26634,12.34733
137,94,Pu,7.58712,-4.101,231.04112641,15.22922,7.47949,6.83863,-8.961,-0.59497,-12.694,6.6967,4.21626,,15.24014,9.57737,14.73318
136,95,Am,7.566,-4.86,231.045529,15.883000000000001,5.948,7.423,,-0.115,,8.593,1.813,,15.725,11.187,14.461
135,96,Cm,7.542,,231.050746,,4.704,8.075,,3.0460000000000003,,,2.951,,15.83,,16.829
145,87,Fr,7.579347,5.575880000000001,232.049461224,9.55657,,1.964,6.91841,,-0.21497,4.07906,7.67,10.1262,14.736,11.57449,6.896
144,88,Ra,7.600009,1.3425340000000001,232.04347527,10.16199,16.129,2.82857,5.0501700000000005,-13.246,-3.3372100000000002,5.790850000000001,8.87259,5.8874200000000005,11.72099,9.69275,6.78096
143,89,Ac,7.602424,3.7076350000000002,232.042034,10.826600000000001,14.910290000000002,3.3452800000000003,3.20779,-10.21513,-2.73279,4.67975,6.35104,1.795,15.34892,11.45651,9.13256
142,90,Th,7.615033,-0.49985,232.038053689,11.558440000000001,13.647459999999999,4.0816,0.83725,-10.058670000000001,-6.04894,6.4404200000000005,7.60504,-2.91636,12.31921,9.62091,8.53122
141,91,Pa,7.6095060000000005,1.3371030000000002,232.0385903,12.369610000000002,12.46969,4.62699,-1.413,-7.1051899999999995,-5.9307,5.5490900000000005,5.15823,-7.393,15.79485,11.22511,10.9031
140,92,U,7.611897,-2.75,232.03715486,13.14811,10.831,5.41363,-3.75361,-6.49533,-9.0863,7.2678,6.10384,-11.703,13.14673,9.57668,10.670350000000001
139,93,Np,7.597,-1.004,232.040107,14.019,9.392,6.011,-5.98,-3.354,-9.021,6.336,3.735,,16.455000000000002,11.013,13.109
138,94,Pu,7.588974,-4.976,232.041184526,14.71389,7.8298000000000005,6.716,-7.949,-2.73185,-12.118,8.01718,4.55034,,13.83765,9.44752,12.79899
137,95,Am,7.564,-2.973,232.046527,15.735000000000001,6.4750000000000005,7.319,,0.426,-12.001,7.142,2.258,,17.116,10.808,15.206
136,96,Cm,7.548,,232.049718,,5.2,7.8,,0.714,,9.029,3.387,,14.091000000000001,9.026,14.563
146,87,Fr,7.569239,4.585991,233.052517838,9.30316,,1.672,7.61202,,0.35178,5.224100000000001,,11.43058,13.177,11.736,
145,88,Ra,7.585564000000001,3.026027,233.047594573,10.02506,16.697,2.54674,5.60235,,-2.89168,4.23421,9.02774,7.41488,12.964290000000002,9.711350000000001,7.933
144,89,Ac,7.595193,2.576318,233.044346,10.59745,15.35048,3.2148600000000003,3.81856,-12.05377,-2.2100700000000004,5.9177,6.47789,3.35944,13.80235,11.65578,7.46767
143,90,Th,7.602893,1.242243,233.041580208,11.22681,14.06271,3.7448400000000004,1.81254,-9.05421,-5.28624,4.786390000000001,7.71167,-1.32005,13.67967,9.75739,9.86181
142,91,Pa,7.604866,0.570296,233.040246605,12.07757,12.85132,4.37462,-0.45912000000000003,-8.95392,-5.1913800000000005,6.52848,5.24628,-5.774,14.38439,11.49093,9.29749
141,92,U,7.603956,-1.029415,233.039634367,13.02947,11.47466,4.90868,-3.1325900000000004,-5.81658,-8.512,5.7616700000000005,6.31643,-10.37483,14.20558,9.609620000000001,11.70298
140,93,Np,7.596181,-2.103179,233.040739489,13.81856,10.05375,5.6267700000000005,-5.315,-5.28701,-8.48587,7.482,3.94991,-14.912,14.85338,11.19764,11.42138
139,94,Pu,7.583796,-3.211,233.042997345,14.399870000000002,8.33219,6.416300000000001,-7.24224,-1.84673,-11.359,6.382689999999999,4.597,,15.13806,9.679530000000002,14.08317
138,95,Am,7.567,-4.031,233.046445,15.289,6.939,7.059,-9.598,-1.385,-11.120000000000001,8.148,2.3890000000000002,,15.665000000000001,11.193,13.673
137,96,Cm,7.545998,-5.567,233.050772206,16.118000000000002,5.59294,7.4735000000000005,,1.6419000000000001,,7.09,3.335,,15.595,9.226,16.00602
136,97,Bk,7.519,,233.056748,,4.127,8.286,,2.232,,,0.74,,16.302,,15.575000000000001
146,88,Ra,7.576543,2.089439,234.050382104,9.70896,,2.458,6.31762,,-2.44872,5.47475,9.27839,8.7856,11.5686,9.714110000000002,6.123
145,89,Ac,7.582129,4.228180999999999,234.048139,10.455860000000001,15.80958,2.92951,4.50227,-11.36783,-1.96184,4.5381599999999995,6.78184,4.8863199999999996,15.055040000000002,11.488760000000001,8.407020000000001
144,90,Th,7.596855,0.27408800000000005,234.04359986,10.97641,14.46189,3.67179,2.4679800000000003,-11.01002,-4.94778,6.1900200000000005,7.98399,0.26304000000000005,12.1694,9.71421,8.04293
143,91,Pa,7.594683,2.193896,234.043305615,11.750350000000001,13.39344,4.07562,0.38405,-8.25808,-4.6515699999999995,5.22187,5.681760000000001,-4.122,15.60294,11.38709,10.22247
142,92,U,7.600715,-1.809846,234.04095037,12.60714,11.879700000000001,4.857520000000001,-2.2049499999999997,-7.87566,-7.87488,6.845470000000001,6.63342,-8.57961,12.9092,9.58468,9.97554
141,93,Np,7.589637,-0.3951,234.04289332,13.547,10.569700000000001,5.356350000000001,-4.506,-4.82357,-8.16822,6.06504,4.2532700000000006,-13.501,16.05615,11.01291,12.176870000000001
140,94,Pu,7.584605,-4.111,234.043317478,14.1558,8.8375,6.31005,-6.3746599999999995,-3.85818,-10.985,7.7731200000000005,4.88759,,13.701,9.58951,12.19036
139,95,Am,7.564,-2.263,234.047731,15.021,7.476,6.8,-8.994,-0.776,-10.904,6.873,2.88,,16.809,11.016,14.483
138,96,Cm,7.550676999999999,-6.731,234.050160959,15.73,6.21645,7.36533,,-0.61611,-14.208,8.640690000000001,3.8280000000000003,,14.096,9.179,14.062030000000002
137,97,Bk,7.519,,234.057387,,4.462,8.098600000000001,,2.903,,7.477,1.1280000000000001,,17.854,11.05,16.692
147,88,Ra,7.561,3.773,235.05489,9.347,,2.251,7.112,,-1.7830000000000001,3.872,,10.211,12.92,9.921,
146,89,Ac,7.573504,3.339406,235.05084,10.09351,16.14084,2.85166,5.06826,,-1.3271700000000002,5.555350000000001,6.862439999999999,6.31405,13.7339,11.724260000000001,6.93072
145,90,Th,7.584385,1.7288530000000002,235.047255,10.8566,14.89425,3.37635,3.0989,-10.20185,-4.39249,4.66658,8.11241,1.83534,13.420520000000002,9.72739,9.167200000000001
144,91,Pa,7.588413,1.37005,235.045399,11.34321,13.59708,4.10113,1.24579,-9.84126,-3.92745,6.12134,5.61308,-2.33653,14.26799,11.70617,8.78088
143,92,U,7.590914,-0.124262,235.04392819,12.142959999999999,12.39081,4.67804,-1.26356,-6.98313,-7.107340000000001,5.2975,6.70905,-7.115,14.14018,9.83627,11.118459999999999
142,93,Np,7.587056,-1.139302,235.044061591,13.04812,11.0243,5.19379,-3.58232,-6.58478,-7.37818,6.98308,4.390890000000001,-11.661,14.83474,11.29763,10.74288
141,94,Pu,7.578879,-2.4430189999999996,235.045284682,14.01199,9.31471,5.95148,-5.852,-3.25159,-10.35,6.23888,5.0614300000000005,,14.94463,9.687,13.219280000000001
140,95,Am,7.565154000000001,-3.408,235.047907371,14.780000000000001,7.9011000000000005,6.5760000000000005,-8.079,-2.61841,-10.17052,7.907,3.01351,,15.284469999999999,11.12634,12.912
139,96,Cm,7.547000000000001,-4.67,235.051567,15.403,6.596,7.3,,0.395,-13.493,6.7620000000000005,3.716,,15.481,9.558,15.317
138,97,Bk,7.524,,235.05658,16.3,5.1370000000000005,7.869,,0.9540000000000001,,8.823,1.31,,16.121,11.256,15.011000000000001
147,89,Ac,7.559242,4.965795,236.054988,9.762830000000001,,2.7232399999999997,5.88704,,-0.8680700000000001,4.207479999999999,7.198,7.842810000000001,15.00117,11.75099,7.9473400000000005
146,90,Th,7.576968,0.9212480000000001,236.049657,10.50045,15.25337,3.33333,3.81055,-12.163,-4.105020000000001,5.83387,8.39093,3.35361,12.12481,9.811219999999999,7.56754
145,91,Pa,7.577557,2.889306,236.048668,11.1476,14.085180000000001,3.75462,1.95577,-9.31218,-3.65621,5.026260000000001,5.972770000000001,-0.707,15.431750000000001,11.46629,9.67232
144,92,U,7.5864840000000004,-0.933534,236.045566201,11.843020000000001,12.74631,4.57294,-0.45695,-8.86208,-6.66978,6.545520000000001,7.133220000000001,-5.4104,12.81653,9.81923,9.35933
143,93,Np,7.579214,0.476585,236.046568392,12.71933,11.538680000000001,5.00663,-2.662,-6.1996899999999995,-6.8755500000000005,5.73625,4.82964,-10.164,15.943959999999999,11.32306,11.535110000000001
142,94,Pu,7.5779179999999995,-3.1390000000000002,236.046056756,13.59101,9.821370000000002,5.86715,-4.95345,-5.306220000000001,-9.79515,7.35213,5.43049,,13.657530000000001,9.81706,11.62882
141,95,Am,7.561,-1.814,236.049427,14.563,8.492,6.2562,-7.502,-2.291,-10.065,6.656000000000001,3.431,,16.401,10.853,13.738
140,96,Cm,7.550299,-5.687,236.051374506,15.01222,7.07287,7.06699,,-1.6163399999999999,-12.92,8.25,4.05935,,14.105,9.456,13.44968
139,97,Bk,7.523000000000001,,236.05748,16.056,5.497,7.7780000000000005,,1.6280000000000001,,7.2330000000000005,1.7810000000000001,,17.528,11.112,15.925
148,89,Ac,7.55,4.065,237.057993,9.48,,2.6750000000000003,6.493,,-0.306,5.272,,9.148,13.601,11.954,
147,90,Th,7.563443,2.427473,237.053629,10.205290000000002,15.753,3.19612,4.5649,,-3.45018,4.3714200000000005,8.554870000000001,4.86337,13.30874,9.97796,8.670860000000001
146,91,Pa,7.570384,2.1374250000000004,237.051023,10.90391,14.40748,3.79467,2.65596,-10.98234,-2.98834,5.87765,6.0165500000000005,0.9580000000000001,14.22068,11.77866,8.33283
145,92,U,7.576102,0.518534,237.04872838,11.67129,13.2055,4.233560000000001,0.29847,-8.153970000000001,-6.0593,5.12577,7.23273,-3.85689,13.812100000000001,9.91533,10.42359
144,93,Np,7.5749889999999995,-0.22006299999999998,237.04817171,12.31408,11.995180000000001,4.95727,-1.698,-7.75126,-6.10125,6.57784,4.86195,-8.316,14.663620000000002,11.59069,10.17914
143,94,Pu,7.570759,-1.478,237.048407957,13.23332,10.40507,5.74763,-4.15536,-4.64189,-9.02,5.88119,5.575430000000001,-12.8472,14.75942,10.00091,12.5931
142,95,Am,7.561,-2.677,237.049995,14.198,9.051,6.196,-6.618,-4.097,-9.357,7.542,3.621,,15.098,11.084,12.261000000000001
141,96,Cm,7.5466239999999996,-3.9410000000000003,237.052868923,14.929,7.51327,6.7703999999999995,-8.691840000000001,-0.94348,-12.367,6.67928,4.083,,15.33246,9.65,14.543520000000001
140,97,Bk,7.527,-4.751,237.0571,15.658,6.015000000000001,7.5,,-0.14100000000000001,,8.425,1.956,,15.865,11.328,14.373000000000001
139,98,Cf,7.503347,,237.062199993,,4.673,8.22,,2.79491,,,2.892,,15.946,9.348,16.860689999999998
148,90,Th,7.555,1.631,238.056388,9.873,,3.169,5.2170000000000005,,-3.074,5.501,8.784,6.362,12.015,10.032,7.042
147,91,Pa,7.558344,3.586255,238.054637,10.58255,14.9049,3.62793,3.4393800000000003,-10.415000000000001,-2.5674699999999997,4.704899999999999,6.350020000000001,2.47255,15.34965,11.74034,9.183280000000002
146,92,U,7.570125,-0.146874,238.050786996,11.2795,13.525360000000001,4.2698599999999995,1.1445699999999999,-9.93628,-5.63519,6.1537299999999995,7.50881,-2.1374,12.68464,9.882940000000001,8.936440000000001
145,93,Np,7.566221,1.2914430000000001,238.050944671,12.06616,12.45723,4.6908199999999995,-0.9668300000000001,-7.36193,-5.70838,5.48832,5.22451,-6.761,15.72082,11.399870000000002,10.81216
144,94,Pu,7.56836,-2.258273,238.04955825,12.88101,10.85937,5.59327,-3.28197,-6.51595,-8.478,6.99983,5.99742,-11.114,13.495840000000001,9.98416,10.89077
143,95,Am,7.555584,-1.023701,238.051982607,13.762,9.53463,6.0417,-5.795,-3.73914,-8.89692,6.22,3.95921,,16.230700000000002,11.10313,13.024780000000002
142,96,Cm,7.547996,-4.771,238.053081595,14.55249,8.03435,6.6703,-7.832,-2.9355100000000003,-11.814,7.87321,4.414,,14.115,9.68381,12.909180000000001
141,97,Bk,7.525,-3.061,238.058203,15.469000000000001,6.402,7.33,,0.357,-11.794,7.043,2.32,,17.072,11.046,15.237
140,98,Cf,7.509,,238.06149,,5.155,8.128,,0.742,,8.733,3.2,,14.446,9.438,14.89
149,90,Th,7.541,3.113,239.060602,9.647,,2.896,5.878,,-2.515,4.146,,7.862,13.141,10.093,
148,91,Pa,7.55,2.765,239.05726,10.333,15.261000000000001,3.555,4.026,,-2.0420000000000003,5.628,6.477,3.947,14.093,11.946,7.763
147,92,U,7.558561,1.2616610000000001,239.054292048,10.96011,13.96032,4.130050000000001,1.9844400000000002,-9.241,-4.95326,4.80638,7.61029,-0.57431,13.75591,10.10282,9.96392
146,93,Np,7.560567,0.722774,239.052937599,11.70324,12.794500000000001,4.59724,-0.07937000000000001,-8.871950000000002,-4.92347,6.21492,5.2857,-4.939,14.63167,11.73047,9.62351
145,94,Pu,7.5603180000000005,-0.802142,239.052161669,12.64607,11.379850000000001,5.2445200000000005,-2.55874,-6.00847,-7.904520000000001,5.64625,6.155340000000001,-9.681000000000001,14.427430000000001,10.074160000000001,11.790040000000001
144,95,Am,7.553688,-1.7566020000000002,239.053022803,13.322000000000001,10.059180000000001,5.9224,-4.86,-5.3532,-8.12608,7.10238,4.0617600000000005,-14.165000000000001,15.00951,11.35289,11.65865
143,96,Cm,7.5430649999999995,-3.103,239.054908593,14.242690000000001,8.522639999999999,6.5397,-7.122,-2.30516,-11.14,6.369479999999999,4.56343,,15.288,9.97,13.89183
142,97,Bk,7.527,-4.019,239.05824,15.08,6.897,7.2,-9.305,-1.46,-11.099,8.037,2.484,,15.714,11.259,13.856
141,98,Cf,7.507000000000001,-5.287,239.062554,15.813,5.556,7.8100000000000005,,1.5350000000000001,,7.08,3.236,,15.792,9.591000000000001,16.06
140,99,Es,7.481,,239.06823,,4.21,8.427,,2.051,,,1.0110000000000001,,16.328,,15.66
149,91,Pa,7.538,4.194,240.061095,10.127,,3.2640000000000002,4.593,,-1.734,4.499,6.83,5.399,15.095,11.819,8.536
148,92,U,7.55177,0.399233,240.056592425,10.73491,14.387,4.03539,2.5901199999999998,-11.024000000000001,-4.66687,5.92853,7.9110000000000005,0.9912000000000001,12.53227,10.05194,8.40681
147,93,Np,7.550173,2.190891,240.05616383,11.28102,13.15571,4.55741,0.8061,-8.31,-4.34333,5.0661000000000005,5.54542,-3.348,15.71929,11.79013,10.435049999999999
146,94,Pu,7.556042000000001,-1.384789,240.053811812,12.18047,11.760340000000001,5.25582,-1.5989300000000002,-7.7363100000000005,-7.33636,6.53422,6.47465,-7.86556,13.381530000000001,10.117780000000002,10.381590000000001
145,95,Am,7.547013,-0.214137,240.055298444,13.05395,10.52243,5.70708,-4.154,-5.08986,-7.70817,5.95157,4.36708,-12.688,16.057760000000002,11.2825,12.28491
144,96,Cm,7.542861,-3.94,240.055528329,13.863520000000001,9.01685,6.3978,-6.266640000000001,-4.15295,-10.597,7.49404,4.95509,,14.01363,10.019,12.27899
143,97,Bk,7.523000000000001,-2.327,240.059758,14.694,7.335,7.199,-8.534,-1.0150000000000001,-10.676,6.657,2.7720000000000002,,16.93,11.281,14.741
142,98,Cf,7.51023,-6.208,240.062255842,15.429,6.03219,7.71098,,-0.44505,-13.636000000000001,8.349,3.548,,14.486,9.667,14.390260000000001
141,99,Es,7.481,,240.06892,,4.595,8.231,,2.6590000000000003,,7.429,1.359,,17.632,11.124,16.657
150,91,Pa,7.5280000000000005,3.443,241.064026,9.84,,3.1950000000000003,5.38,,-1.147,5.341,,6.705,13.9,11.979000000000001,
149,92,U,7.539000000000001,1.937,241.06033,10.518,14.831,3.817,3.242,,-4.191,4.59,8.002,2.495,13.57,10.167,9.318
148,93,Np,7.544270000000001,1.305,241.058250697,11.193520000000001,13.655000000000001,4.30764,1.32578,-9.938,-3.9365200000000002,6.12741,5.7443,-1.772,14.39826,11.816450000000001,9.012540000000001
147,94,Pu,7.546439,0.02078,241.056849722,11.77574,12.19548,5.14007,-0.74665,-7.049300000000001,-6.62631,5.24152,6.6500699999999995,-6.372,14.354930000000001,10.36457,11.293790000000001
146,95,Am,7.543278000000001,-0.767434,241.056827413,12.59866,10.954600000000001,5.63782,-3.097,-6.670850000000001,-6.86123,6.64709,4.47996,-10.929,15.05692,11.63524,11.12614
145,96,Cm,7.536848,-2.33,241.057651288,13.58783,9.46439,6.1851899999999995,-5.625,-3.71252,-10.034,6.09379,5.09731,-15.424,15.02221,10.1444,13.185020000000002
144,97,Bk,7.524,-3.295,241.060153,14.361,7.937,7.037,-7.831,-2.767,-10.03,7.704,2.981,,15.596,11.451,13.257
143,98,Cf,7.507000000000001,-4.537,241.06369,15.085,6.398000000000001,7.655,-9.799,0.313,-12.943,6.736,3.6270000000000002,,15.787,9.975,15.528
142,99,Es,7.485,-5.263,241.06856,15.835,4.965,8.25017,,0.91,,8.407,1.417,,16.305,11.450000000000001,15.294
141,100,Fm,7.46,,241.07421,,3.721,8.762,,3.846,,,2.361,,16.281,,17.495
150,92,U,7.532,1.203,242.062931,10.238,,3.67,3.903,,-3.712,5.648,8.309000000000001,3.8160000000000003,12.421,10.147,7.816
149,93,Np,7.533403000000001,2.7,242.061639615,11.04197,14.071,4.09798,1.94886,-9.512,-3.60956,4.914560000000001,6.069,-0.317,15.41223,11.70827,9.726
148,94,Pu,7.541327000000001,-0.75114,242.058741045,11.55108,12.57651,4.984229999999999,-0.08683,-8.769,-6.28878,6.30956,6.83221,-4.67003,13.111469999999999,10.26993,9.79062
147,95,Am,7.534991,0.664309,242.059547428,12.18473,11.42614,5.5885,-2.266,-6.0810699999999995,-6.30507,5.537640000000001,4.77607,-9.333,16.0535,11.74384,11.803420000000001
146,96,Cm,7.534503,-2.93,242.058834263,13.063180000000001,9.89956,6.21563,-4.5832,-5.44038,-9.299,6.96938,5.419600000000001,-13.596,14.0044,10.27739,11.86188
145,97,Bk,7.519,-1.653,242.06198,14.073,8.354000000000001,6.8870000000000005,-7.067,-2.49,-9.664,6.369,3.257,,16.72,11.451,13.99
144,98,Cf,7.509098,-5.414,242.063754533,14.74661,6.91528,7.516859999999999,-9.013,-1.6038299999999999,-12.548,8.011000000000001,3.934,,14.433,10.001,13.88634
143,99,Es,7.4830000000000005,-3.598,242.069567,15.540000000000001,5.441,8.160120000000001,,1.48,-12.396,7.133,1.814,,17.521,11.396,16.197
142,100,Fm,7.465,,242.07343,,4.1690000000000005,8.697000000000001,,1.784,,8.798,2.753,,14.912,9.708,15.777000000000001
151,92,U,7.518,2.484,243.066946,9.98,,3.484,4.605,,-3.128,4.331,,5.178,13.431000000000001,10.314,
150,93,Np,7.525,2.121,243.064279,10.527000000000001,14.342,4.114,2.701,,-2.912,5.612,6.033,1.186,14.39,12.024000000000001,8.613
