N,Z,element,be_per_a,beta_decay_energy,atomic_mass,s2n,s2p,qa,q2b,qep,qbn,s1n,s1p,q4b,qda,qpa,qna
14,12,Mg,8.3338711,-4.0044042,25.982592972,18.4236016,24.8408433,-10.614743700000002,-9.073540300000001,-21.468011699999998,-15.3698877,11.0930797,14.145700999999999,-43.895,2.9141642,-1.8206349,-5.4140964
13,13,Al,8.1497653,-5.0691361,25.986891876,28.3039634,18.3701808,-9.453663800000001,-23.183,-10.141296800000001,-24.1087792,11.3654835,6.306328499999999,,12.434245800000001,-1.8724096,2.9661163000000004
12,14,Si,7.924708300000001,-18.114,25.992333818,34.028825,7.7853673,-9.1659328,-34.821,-1.2371923999999999,-35.402,19.039643,5.5140004,,3.6186159,-9.025019200000001,3.9790735
11,15,P,7.198,-16.707,26.01178,39.19,3.556,-9.653,,12.6,,17.288,0.14300000000000002,,10.939,-8.113,9.871
10,16,S,6.525,,26.029716,,-2.357,-8.385,,16.564,,,-0.201,,4.371,,9.377
19,8,O,6.1850000000000005,19.536,27.047955,-1.198,,-21.926000000000002,37.619,,17.924,-1.937,,59.256,-0.602,2.596,
18,9,F,6.8796662,18.082568,27.026981897,2.3433249999999997,45.427,-14.011866900000001,30.6512685,,16.5810463,1.6124952000000001,16.8165337,42.3303415,8.515254800000001,11.4971288,-16.158
17,10,Ne,7.5204151,12.5687005,27.007569462,7.056223200000001,34.8560623,-9.9953765,21.6375042,-34.8991017,5.8403723,1.5015217,18.9127161,19.4354152,6.4275502,4.370449300000001,-5.8030922
16,11,Na,7.9569467000000005,9.0688037,26.994076408,12.302613,31.4298995,-11.2279698,11.6790731,-31.481416600000003,2.625435,6.7283282,13.2878752,-4.8587582000000005,7.228519400000001,5.297907100000001,-7.4159042
15,12,Mg,8.2638525,2.6102694000000004,26.984340647,17.5364483,27.1290334,-11.857465099999999,-2.2020889,-22.3566788,-10.447772800000001,6.4433687,15.0147848,-32.078,5.4820265,-1.3046383000000001,-2.9885496
14,13,Al,8.3315533,-4.8123583,26.981538408,24.4235258,22.4169921,-10.0919259,-16.5378313,-17.625054199999997,-18.127178400000002,13.058042200000001,8.271291100000001,,6.706725400000001,1.6007697,-3.1325607
13,14,Si,8.124342,-11.725473000000001,26.986704687,32.354463100000004,13.769665400000001,-9.3357466,-29.875,-3.4589327,-31.429000000000002,13.31482,7.463336900000001,,7.2422757,-7.4716379,7.1954750999999995
12,15,P,7.6610894,-18.150000000000002,26.999292499,36.992,6.3210005,-9.8320193,,4.262136000000001,-36.411,19.703,0.8070001,,6.2244530000000005,-6.5401627,5.036182
11,16,S,6.96,,27.018777,,0.914,-8.884,,17.343,,18.261,0.771,,8.012,-11.665000000000001,12.392
20,8,O,5.988,18.676000000000002,28.05591,-1.276,,,40.78,,18.875,0.661,,67.1,,0.961,
19,9,F,6.6268567,22.1040579,28.035860448,1.4134951000000002,,-15.959,34.392111299999996,,18.281568,-0.199,18.555,50.254515500000004,9.4535625,10.9388211,-16.933
18,10,Ne,7.3883463,12.2880534,28.012130767,5.3240115999999995,37.9392446,-9.625582099999999,26.3196836,-40.659,8.746210600000001,3.8224899000000003,21.122710899999998,32.792535199999996,3.3358901000000003,4.829626500000001,-10.3828899
17,11,Na,7.7992644,14.031630300000002,27.998939,10.2701709,34.2409124,-10.957747,15.862404200000002,-33.410764199999996,5.5269609,3.5418428,15.3281963,6.1595412,9.2413782,5.9112429,-6.6760798999999995
16,12,Mg,8.272453100000002,1.830774,27.983875426,14.9480381,30.0790012,-11.493219,6.4728516,-29.3598266,-5.8944,8.504669400000001,16.791126100000003,-19.093148399999997,2.5516419000000004,-0.7980767,-7.3380404
15,13,Al,8.3098969,4.6420775999999995,27.981910009,20.7832162,24.5678812,-10.8577346,-9.7028631,-18.6219,-12.5375323,7.725174,9.553096400000001,-45.121,10.074631100000001,1.2061177,-1.8465037
14,14,Si,8.4477445,-14.344940699999999,27.97692653442,30.4944299,19.8561957,-9.9841348,-25.566,-14.195174000000002,-28.905082900000004,17.1796099,11.5849046,,1.4281493,-7.7127680000000005,-2.6536129
13,15,P,7.9074842,-11.2210593,27.99232646,34.263,9.5156592,-9.5239602,-35.418,2.7600360999999998,-32.71,14.560142200000001,2.0523222000000003,,10.7039539,-6.111122900000001,7.4145197
12,16,S,7.4787911000000005,-24.197,28.004372762,39.75,3.3637359,-9.096898600000001,,9.168737100000001,,21.489,2.5567359,,3.811,-11.253,5.8922834
11,17,Cl,6.587,,28.030349,,-2.719,-8.175,,21.64,,,-3.49,,11.3,,13.726
20,9,F,6.4440314,21.7503873,29.043103,1.1259238,,-18.258,37.4701964,,20.7791341,1.3249238,19.219,58.3579526,6.191,10.353204900000001,
19,10,Ne,7.1670673,15.7198092,29.019753,4.7937430999999995,40.848,-11.354143,29.012163,-40.969,11.3168002,0.9712532,22.292964100000003,40.2948845,3.9771321,4.5892032,-10.6148354
18,11,Na,7.682152200000001,13.2923538,29.002877091,7.9448517,37.031426200000006,-11.0790889,20.887756200000002,-38.012773200000005,9.6286213,4.403009,15.9087153,19.6328429,6.3398909,7.0629355,-10.348259
17,12,Mg,8.1135317,7.5954023,28.988607163,12.168401900000001,32.2412121,-11.0017729,11.2827215,-29.201069200000003,-1.8329586,3.6637325,16.9130158,-7.5179366000000005,5.616237600000001,1.1124756,-5.4470714
16,13,Al,8.348464700000001,3.6873192,28.980453164,17.153534800000003,27.2679139,-11.2748645,-1.2549132,-24.5084181,-4.7862833,9.4283609,10.4767878,-32.230000000000004,7.0896389,2.8708365,-5.7005797000000005
15,14,Si,8.4486361,-4.9422325,28.97649466434,25.6532124,21.8864295,-11.127215399999999,-18.8006581,-14.164107099999999,-22.8185432,8.473602500000002,12.3333331,-59.864000000000004,6.0125891000000005,-4.8208869000000005,-0.0341358
14,15,P,8.251236800000001,-13.8584257,28.981800368,32.4364529,14.3339276,-10.461791,-30.975,-7.3911007,-29.097369999999998,17.8763107,2.749023,,6.1424632,-4.9477906,0.9036925
13,16,S,7.7463826000000005,-17.117,28.996678,36.728,5.2878603,-9.346661000000001,-41.063,11.1094026,-39.436,15.238944400000001,3.235538,,8.2754159,-9.203,9.6929821
12,17,Cl,7.1290000000000004,-23.947,29.015053,,-0.10300000000000001,-8.593,,13.881,,22.319,-2.66,,7.242,-8.794,8.696
21,9,F,6.205,25.68,30.052561,0.586,,,40.486000000000004,,22.489,-0.739,,64.824,7.591,9.155,
20,10,Ne,7.0345317,14.8054501,30.024992235,4.1622543,43.378,-13.8058365,32.1614924,,12.528808000000001,3.1910012,24.1590415,47.7130823,0.5871309,3.0106972,-15.743
19,11,Na,7.5019685,17.356042300000002,30.009097931,6.6796511,39.507068399999994,-12.624901099999999,24.3387863,-38.9644916,11.0157117,2.2766421,17.2141043,28.675525699999998,7.8857387,6.287815,-11.012406
18,12,Mg,8.054425,6.982743999999999,29.990465454,10.0040631,34.7590528,-11.787402,15.551589900000002,-34.5701466,1.2550717,6.340330600000001,18.8503374,5.1778819,2.8177497,1.5004731999999998,-10.2858803
17,13,Al,8.261104900000001,8.568845900000001,29.982969171,15.1560331,29.4537434,-11.4282519,4.336739400000001,-25.8330814,-2.040353,5.7276723,12.5407276,-20.538664100000002,9.8666361,3.5865329000000004,-4.6999238
16,14,Si,8.5206549,-4.2321064999999995,29.973770137,19.0828014,23.990959,-10.6433347,-10.373708,-21.1095735,-15.5514314,10.609198899999999,13.514171200000002,-46.504,3.1285641,-2.3720436,-4.199966000000001
15,15,P,8.3535064,-6.1416014,29.97831349,29.195635600000003,17.9280785,-10.4156324,-24.8754035,-9.282064700000001,-25.1777505,11.3193249,5.5947454,,12.002748200000001,-2.9522954,2.6424099
14,16,S,8.1227081,-18.733802,29.98490677,34.275093500000004,7.1443995000000005,-9.343167,-36.13,0.546856,-36.153,19.0361491,4.3953764,,3.7994090000000003,-8.536166999999999,3.971653
13,17,Cl,7.4721698,-17.397000000000002,30.005018333,39.738,2.7555381000000003,-8.723,,14.3384256,-41.366,17.419,-0.47999990000000003,,11.312151700000001,-7.952,10.979982099999999
12,18,Ar,6.8660000000000005,,30.023694,,-3.42,-8.034,,17.877,,23.969,-0.76,,4.5120000000000005,,10.227
22,9,F,6.011,25.661,31.061023,-0.55,,,44.597,,25.491,0.189,,71.794,,9.627,
21,10,Ne,6.8130901999999995,18.9355625,31.033474816,3.3608452000000004,,-15.913,34.303745799999994,,14.6356061,0.169844,25.068,54.130631300000005,1.7422106000000002,2.6418531,-15.252
20,11,Na,7.398677800000001,15.3681833,31.013146654,6.5765985,42.482101,-15.3123624,27.1967402,-44.003,13.056085900000001,4.2999564,18.3230595,36.6865759,4.5570355000000005,5.8103485,-15.5113624
19,12,Mg,7.8691886,11.8285569,30.996648232,8.652428,36.099897,-12.5979777,19.8268855,-33.6912428,4.6706466,2.3120974000000003,18.885792700000003,15.9203796,4.9086612999999994,2.7302186,-8.7754878
18,13,Al,8.225518000000001,7.9983286,30.983949754,12.8855825,32.2086447,-11.8578341,9.4898357,-30.714349600000002,1.4109356,7.157910299999999,13.3583073,-7.9161562000000005,6.372458300000001,4.933292000000001,-8.3159913
17,14,Si,8.4582916,1.4915071,30.975363196,17.1965919,26.9146195,-10.787359,-3.9065059,-21.3566359,-10.819499500000001,6.5873930000000005,14.3738919,-34.274,5.969532,-1.2342627,-2.2826896000000003
16,15,P,8.4811677,-5.398013,30.97376199768,23.6303315,20.8107242,-9.6685967,-17.4059919,-15.865399,-18.452608,12.3110066,7.296553100000001,-58.701,8.1653441,1.9163079,-1.9434227000000002
15,16,S,8.2818013,-12.007978999999999,30.979557002,32.0907442,11.725392,-9.0829421,-30.368000000000002,-1.8985401,-31.788397099999997,13.0545951,6.1306466,,8.621124700000001,-7.0306198,8.0966679
14,17,Cl,7.8692101,-18.36,30.992448097,37.199,4.6596455,-8.800436,-41.295,5.8773324,-37.177,19.7804181,0.2642691,,6.770678,-6.2437002,5.759706100000001
13,18,Ar,7.252,-22.935,31.012158,42.786,0.158,-8.59,,18.096,,18.817,0.638,,8.014,-12.08,12.899000000000001
22,10,Ne,6.671,18.359,32.03972,2.424,,-17.506,37.828,,16.682,2.254,27.133,61.077,-1.2510000000000001,1.713,
21,11,Na,7.2198815000000005,19.4690523,32.020011024,5.9771543000000005,44.898,-17.1885604,29.739520000000002,-45.492000000000004,13.690985300000001,1.6771979,19.8304134,42.9450279,6.0708387,5.1044037,-15.8636366
20,12,Mg,7.8038411,10.2704677,31.999110138,8.090164300000001,38.6869628,-14.553554700000001,23.248788400000002,-39.2994657,6.0504899,5.7780669,20.3639032,25.1866364,1.4072365,1.3551606,-13.5823015
19,13,Al,8.1003449,12.9783208,31.988084338,11.377888,34.151980300000005,-12.535969,13.2055079,-30.634370900000004,3.7783509,4.2199777,15.2661876,2.2353375,8.4928112,4.3770468000000005,-8.1329601
18,14,Si,8.481468999999999,0.2271872,31.974151538,15.7873629,29.774258800000002,-11.4826595,1.937848,-28.2445084,-7.7084628,9.199969900000001,16.4159515,-21.8773369,2.4972344,-1.0058717000000001,-7.8189269999999995
17,15,P,8.464120300000001,1.7106608,31.973907643,20.246656599999998,23.018702,-9.8790727,-10.9701705,-16.6431387,-13.3336629,7.93565,8.64481,-46.295,10.8388931,2.4542604000000003,-0.4507118
16,16,S,8.4931301,-12.6808313,31.97207117354,28.0989188,16.1605168,-6.9476559,-23.8151848,-10.355470799999999,-27.052302700000002,15.044323700000001,8.8639638,,4.8961258,-4.1986329,1.5259466
15,17,Cl,8.0724058,-11.1343536,31.985684605,34.151889600000004,7.7117921,-8.6117653,-35.324,3.8168675,-32.731,14.3714714,1.5811455,,11.435355600000001,-5.3762273,9.264545400000001
14,18,Ar,7.7000089,-24.19,31.997637824,40.414,2.71904,-8.6984711,,9.5532081,-44.532000000000004,21.597,2.4547709,,3.8359071,-11.358,6.5404732999999995
13,19,K,6.92,,32.023607,,-2.737,-8.705,,21.735,,20.342,-3.375,,10.629,-11.115,13.614
23,10,Ne,6.436,22.35,33.049523,1.194,,,41.168,,19.419,-1.06,,66.645,-0.002,2.0340000000000003,
22,11,Na,7.0899262,18.81724,33.025529,4.608554600000001,47.641,-18.7949932,32.277495,,16.5376956,2.9313567,20.508,50.117463300000004,3.3093261000000003,5.3640482,-19.534
21,12,Mg,7.6364382,13.460255,33.005327862,8.0576114,40.796663200000005,-15.861846,25.4772009,-39.325,7.9909232,2.2795444000000002,20.966249700000002,31.5487312,3.4276484999999997,1.3522583,-12.670844800000001
20,13,Al,8.0206172,12.016946,32.990877685,9.6893095,35.321355600000004,-13.602291800000001,17.839968300000002,-34.426504699999995,7.508989,5.4693317,14.957452400000001,12.505958000000001,5.3355768,5.2480456,-11.3256497
19,14,Si,8.3610596,5.8230223,32.977976964,13.7079268,31.9701183,-12.3268839,6.071530200000001,-26.9743984,-4.2807698,4.507957,16.7039307,-11.1300332,5.147187700000001,0.21384360000000002,-5.9865533
18,15,P,8.5138073,0.2485079,32.971725692,18.039442100000002,25.9645838,-10.554504000000001,-5.3340103,-22.5269531,-8.393131299999999,10.103792100000001,9.5486323,-33.878,7.322494,2.9596671999999997,-4.8268317
17,16,S,8.4976304,-5.582518200000001,32.97145890862,23.685963,18.2147631,-7.1156926,-17.201563399999998,-9.7971402,-21.3224705,8.6416392,9.569953,-57.616,8.5654931,-1.5209472000000002,3.4935063
16,17,Cl,8.3047557,-11.6190452,32.977451988,30.1114237,11.1407378,-6.4754069,-28.544,-3.9874348,-26.8743058,15.7399523,2.276774,,8.7499984,-2.0800304,4.8439179999999995
15,18,Ar,7.9289559,-16.925,32.989925545,36.852000000000004,4.9197055,-8.7147873,-40.414,9.342271199999999,-39.445,15.2552606,3.3385601,,8.3610646,-9.1947873,10.3213618
14,19,K,7.392,-23.489,33.008095,42.863,0.003,-8.907,,13.586,,22.521,-2.452,,6.926,-9.667,8.512
24,10,Ne,6.287,21.161,34.056728,0.3,,,44.518,,20.990000000000002,1.36,,72.833,,0.863,
23,11,Na,6.8864377,23.3567903,34.03401,3.1026733,,-19.705000000000002,34.6777331,,18.645923500000002,0.17131659999999999,21.739,56.228816,5.392,5.362575700000001,-19.516000000000002
22,12,Mg,7.5503919,11.320942800000001,34.008935455,6.9904113,43.254,-17.3817116,28.3150081,-45.096000000000004,8.749388100000001,4.7108668,22.745759900000003,38.2550136,0.3939796,0.9413479,-17.2118676
21,13,Al,7.8603506,16.9940653,33.996781924,8.0408864,36.215712399999994,-13.897204400000001,21.5510828,-34.0667027,9.445391299999999,2.5715547,15.2494627,21.442467100000002,8.542089,4.988588300000001,-9.597248
20,14,Si,8.3371659,4.5570175,33.978538045,12.056631,33.7407254,-13.5352274,9.9400054,-32.243528,-1.7256517,7.548674,18.783273,-1.6133913,1.8184914,-0.1769201,-11.22313
19,15,P,8.4481856,5.3829879,33.973645886,16.3864614,28.027275300000003,-11.109500899999999,-0.1086158,-23.3402905,-6.0341613,6.282669200000001,11.3233446,-23.328,10.2397946,3.2643910000000003,-3.9515906000000003
18,16,S,8.5834986,-5.4916037,33.967867011,20.0587884,20.4319424,-7.9236429,-11.5533967,-16.706332500000002,-16.9996674,11.4171492,10.883310100000001,-44.822,5.0839939,-0.6270898,-1.3362499
17,17,Cl,8.3989706,-6.061793,33.97376249,27.248016,14.7131516,-6.664145700000001,-23.22,-5.3917064,-23.127109,11.508063700000001,5.1431985000000005,,12.286258400000001,-0.5334991,5.646860800000001
16,18,Ar,8.1976724,-17.158,33.980270092,32.3205766,6.940697699999999,-6.7439542,-33.268,0.9185945000000001,-33.99,17.0653159,4.663923700000001,,5.6672201,-6.4796851,6.3106409
15,19,K,7.67,-16.11,33.99869,39.353,2.463,-8.32,,12.494,-40.322,16.832,-0.875,,11.691,-7.682,11.461
14,20,Ca,7.173,,34.015985,,-2.512,-9.606,,16.985,,24.211000000000002,-0.061,,3.611,-14.506,9.211
24,11,Na,6.745,22.192,35.040614,2.091,,-21.436,38.055,,21.437,1.92,22.299,62.689,2.412,5.697,
23,12,Mg,7.3562338,15.863515600000001,35.01679,5.465723,45.069,-17.9667238,30.0312661,-44.491,10.5660866,0.7548562,23.3292995,44.4859958,2.5704801,1.8636896,-15.713000000000001
22,13,Al,7.7871243,14.167750400000001,34.999759816,7.8689837,38.5817847,-14.894677,24.6340795,-39.1928151,11.6966363,5.297429,15.836024799999999,28.7898019,5.5242045,5.469226300000001,-13.217478999999999
21,14,Si,8.1695644,10.466329100000001,34.984550111,10.0197882,33.932295100000005,-13.6942441,14.4547297,-30.0037753,2.0859034000000003,2.4711141,18.6828324,8.6558086,4.816709,1.5719435000000002,-7.9161772
20,15,P,8.4462496,3.9884006,34.973314045,14.6630949,30.9383692,-12.3320163,4.1557224,-29.149161499999998,-2.9974378,8.3804257,12.155096200000001,-13.6849159,6.3673259,4.0839352,-8.1120386
19,16,S,8.5378511,0.1673218,34.969032321,18.4029877,22.9098239,-8.322088299999999,-5.798921099999999,-16.1434969,-12.477442100000001,6.9858384,11.5864793,-34.036,8.2019476,0.3227217,0.8778815
18,17,Cl,8.520279,-5.9662429,34.968852694,24.152827600000002,17.2541233,-6.997903,-17.8406383,-11.7538011,-18.7065569,12.644763900000001,6.3708132,-56.113,8.2831337,1.8660607,0.9377469
17,18,Ar,8.3274621,-11.8743955,34.975257719,29.80563,11.039372499999999,-6.4296731000000005,-28.238,-0.4045703,-29.898,12.740314,5.896174,,8.666858399999999,-4.8485277,8.614650600000001
16,19,K,7.9658409,-16.363,34.988005406,34.856,4.7474953,-6.5632566,-38.273,5.9782215,-34.134,18.024,0.08357160000000001,,8.9222086,-4.1084858,7.8082148
15,20,Ca,7.476,-21.91,35.005572,41.982,0.003,-8.56,,16.28,,17.771,0.878,,8.361,-11.935,13.037
25,11,Na,6.557,25.523,36.049279,1.92,,,39.952,,22.192,-0.0,,66.154,3.7720000000000002,4.636,
24,12,Mg,7.2444201999999995,14.4297751,36.021879,4.0858008,47.039,-19.044,32.816284800000005,,12.5325711,3.3309446,24.740000000000002,51.044300400000004,-0.5891479000000001,1.4641017,-20.104
23,13,Al,7.6235154000000005,18.3865096,36.006388,7.1946331,40.3076722,-15.1146831,26.201429,-39.17,12.270546399999999,1.8972041,16.9783727,35.4723923,8.337867200000002,5.8515666,-12.1833264
22,14,Si,8.1125199,7.8149194,35.986649271,8.5870774,35.337391499999995,-14.032140400000001,18.2280156,-35.3648823,4.3503658,6.115963300000001,19.5013667,17.795417,1.2723005,0.925312,-11.752596
21,15,P,8.307869199999999,10.4130962,35.97825961,11.8449793,31.8313681,-11.576592199999999,9.2709633,-27.316286100000003,0.5238471,3.4645535,13.1485357,-2.8338631000000003,10.451446400000002,5.1273386,-6.1072604
20,16,S,8.575389999999999,-1.1421329,35.967080692,16.8750876,25.250399,-9.0113676,-0.4325986,-23.561631900000002,-9.721927299999999,9.8892491,13.095302799999999,-24.2129748,4.5953677,0.5372646999999999,-4.5034106000000005
19,17,Cl,8.5219322,0.7095343000000001,35.968306822,21.224558400000003,19.5512486,-7.642047499999999,-12.1048264,-11.9531699,-14.5460374,8.5797945,7.9647692,-45.672000000000004,11.1204885,1.9279055,2.4617446
18,18,Ar,8.519909600000002,-12.8143607,35.967545106,27.9958856,14.877794900000001,-6.6409210000000005,-23.7803761,-8.6743035,-27.129967100000002,15.2555716,8.5069817,,4.919350499999999,-4.364147,2.0007182
17,19,K,8.1422233,-10.9660155,35.981301887,32.34,7.5550379,-6.5073916,-33.567,4.307379,-30.679000000000002,14.3156064,1.6588639,,11.6719182,-3.1688315,9.2325607
16,20,Ca,7.8158799,-22.601,35.993074388,37.484,2.6508155,-6.6757297,,9.3071515,-41.622,19.713,2.5672439,,5.48,-9.128,8.5795309
15,21,Sc,7.166,,36.017338,,-2.793,-8.264,,20.034,,19.021,-3.6710000000000003,,11.971,-10.016,14.256
26,11,Na,6.4030000000000005,24.923000000000002,37.057042,0.84,,,43.325,,24.683,0.84,,72.13,,5.157,
25,12,Mg,7.0551115,18.4019132,37.030286265,3.5709445,,-20.344,34.7829897,,14.1897752,0.24,24.98,55.107903400000005,1.091,1.3954183,-18.984
24,13,Al,7.531316,16.3810765,37.010531,6.1093421,42.6,-16.3954644,28.805576700000003,-43.382,14.1743716,4.212138,17.859566100000002,41.5711161,4.8805854,6.3502955000000005,-16.2241478
23,14,Si,7.9529033,12.4245003,36.992945191,8.322668100000001,36.7892402,-13.9593009,20.324913799999997,-34.2406426,5.6082145,2.2067049,19.8108675,24.376166700000002,4.3630246,1.2901618000000001,-9.248434
22,15,P,8.2675561,7.9004135,36.979606942,10.2808393,33.35022480000001,-12.9235461,12.7655393,-32.2353677,3.5968105,6.816285700000001,13.8488581,5.804188900000001,6.1062748000000004,5.8597269,-10.351991400000001
21,16,S,8.459936299999999,4.8651257999999995,36.9711255,14.192852199999999,27.082887900000003,-8.807013699999999,4.0512529,-21.7492717,-5.4457359,4.3036031,13.9343523,-13.760356,8.6721903,2.5163309,-1.2583397
20,17,Cl,8.570281600000001,-0.8138729,36.965902573,18.890656200000002,21.4816846,-7.8491172,-6.961350400000001,-18.7994781,-9.6013275,10.3108617,8.3863819,-35.542,7.7954652,3.034193,-1.5664479
19,18,Ar,8.527140600000001,-6.1474775,36.966776301,24.0430262,16.679411100000003,-6.7867364,-17.8116089,-7.572509,-21.6018153,8.787454599999998,8.7146419,-56.118,8.7766598,-1.6435378,4.6304129000000005
18,19,K,8.339848,-11.6641314,36.97337589,29.7699441,10.3646118,-6.221777,-28.580000000000002,-2.5671643,-26.4203532,15.4543377,1.8576301000000002,,8.9578945,-1.5578533,5.2862867
17,20,Ca,8.0034567,-16.916,36.985897849,34.469,4.6667233,-6.1766909,-38.306,9.8065013,-37.358000000000004,14.7562218,3.0078594,,8.7476304,-7.0520000000000005,10.888625099999999
16,21,Sc,7.525,-21.39,37.004058,39.463,-0.375,-6.1850000000000005,,13.908,,20.442,-2.942,,9.301,-6.246,10.647
26,12,Mg,6.928,17.604,38.03658,2.449,,-21.192,38.244,,16.193,2.209,26.349,60.935,-1.118,1.107,
25,13,Al,7.37,20.64,38.017681,5.623,44.011,-17.635,31.091,-43.953,14.97,1.411,19.031,46.268,6.8,5.694,-15.715
